DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,NR_TURNO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,TP_ABRANGENCIA,SG_UF,SG_UE,NM_UE,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,CD_CARGO,DS_CARGO,SQ_CANDIDATO,NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,NM_SOCIAL_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,TP_AGREMIACAO,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,SQ_COLIGACAO,NM_COLIGACAO,DS_COMPOSICAO_COLIGACAO,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,ST_VOTO_EM_TRANSITO,QT_VOTOS_NOMINAIS
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,8,13,Vereador,120000007305,11555,VALDIR JOÃO GOMES DE OLIVEIRA,VALDIR GOMES,#NULO#,12,APTO,2,DEFERIDO,Coligação,11,PP,Partido Progressista,120000000484,NOSSA FORÇA É A NOSSA GENTE,PP / PTC,2,ELEITO POR QP,N,663
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,54,13,Vereador,120000007305,11555,VALDIR JOÃO GOMES DE OLIVEIRA,VALDIR GOMES,#NULO#,12,APTO,2,DEFERIDO,Coligação,11,PP,Partido Progressista,120000000484,NOSSA FORÇA É A NOSSA GENTE,PP / PTC,2,ELEITO POR QP,N,373
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,35,13,Vereador,120000007305,11555,VALDIR JOÃO GOMES DE OLIVEIRA,VALDIR GOMES,#NULO#,12,APTO,2,DEFERIDO,Coligação,11,PP,Partido Progressista,120000000484,NOSSA FORÇA É A NOSSA GENTE,PP / PTC,2,ELEITO POR QP,N,408
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,35,13,Vereador,120000007126,33330,VALDIZETE RODRIGUES BEZERRA,ZETTI BEZERRA DAS TINTAS,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,33,PMN,Partido da Mobilização Nacional,120000000476,PARTIDO ISOLADO,PMN,5,SUPLENTE,N,20
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,36,13,Vereador,120000007126,33330,VALDIZETE RODRIGUES BEZERRA,ZETTI BEZERRA DAS TINTAS,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,33,PMN,Partido da Mobilização Nacional,120000000476,PARTIDO ISOLADO,PMN,5,SUPLENTE,N,22
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,8,13,Vereador,120000007126,33330,VALDIZETE RODRIGUES BEZERRA,ZETTI BEZERRA DAS TINTAS,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,33,PMN,Partido da Mobilização Nacional,120000000476,PARTIDO ISOLADO,PMN,5,SUPLENTE,N,41
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,54,13,Vereador,120000007126,33330,VALDIZETE RODRIGUES BEZERRA,ZETTI BEZERRA DAS TINTAS,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,33,PMN,Partido da Mobilização Nacional,120000000476,PARTIDO ISOLADO,PMN,5,SUPLENTE,N,23
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,44,13,Vereador,120000007126,33330,VALDIZETE RODRIGUES BEZERRA,ZETTI BEZERRA DAS TINTAS,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,33,PMN,Partido da Mobilização Nacional,120000000476,PARTIDO ISOLADO,PMN,5,SUPLENTE,N,26
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,53,13,Vereador,120000007126,33330,VALDIZETE RODRIGUES BEZERRA,ZETTI BEZERRA DAS TINTAS,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,33,PMN,Partido da Mobilização Nacional,120000000476,PARTIDO ISOLADO,PMN,5,SUPLENTE,N,36
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,54,13,Vereador,120000007386,19003,VALMIR FRANCISCO DA SILVA,VALMIR DA PIZZA HOT,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,19,PTN,Partido Trabalhista Nacional,120000000487,PARTIDO ISOLADO,PTN,5,SUPLENTE,N,1
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,8,13,Vereador,120000007386,19003,VALMIR FRANCISCO DA SILVA,VALMIR DA PIZZA HOT,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,19,PTN,Partido Trabalhista Nacional,120000000487,PARTIDO ISOLADO,PTN,5,SUPLENTE,N,86
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,36,13,Vereador,120000007386,19003,VALMIR FRANCISCO DA SILVA,VALMIR DA PIZZA HOT,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,19,PTN,Partido Trabalhista Nacional,120000000487,PARTIDO ISOLADO,PTN,5,SUPLENTE,N,19
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,53,13,Vereador,120000007386,19003,VALMIR FRANCISCO DA SILVA,VALMIR DA PIZZA HOT,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,19,PTN,Partido Trabalhista Nacional,120000000487,PARTIDO ISOLADO,PTN,5,SUPLENTE,N,8
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,44,13,Vereador,120000007386,19003,VALMIR FRANCISCO DA SILVA,VALMIR DA PIZZA HOT,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,19,PTN,Partido Trabalhista Nacional,120000000487,PARTIDO ISOLADO,PTN,5,SUPLENTE,N,2
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,35,13,Vereador,120000007386,19003,VALMIR FRANCISCO DA SILVA,VALMIR DA PIZZA HOT,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,19,PTN,Partido Trabalhista Nacional,120000000487,PARTIDO ISOLADO,PTN,5,SUPLENTE,N,4
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,44,13,Vereador,120000002319,10610,VALTEIR PEREIRA DOS SANTOS,VALTEIR,#NULO#,12,APTO,2,DEFERIDO,Coligação,10,PRB,Partido Republicano Brasileiro,120000000167,JUNTOS POR CAMPO GRANDE III,SD / PSL / PRB,5,SUPLENTE,N,54
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,53,13,Vereador,120000002319,10610,VALTEIR PEREIRA DOS SANTOS,VALTEIR,#NULO#,12,APTO,2,DEFERIDO,Coligação,10,PRB,Partido Republicano Brasileiro,120000000167,JUNTOS POR CAMPO GRANDE III,SD / PSL / PRB,5,SUPLENTE,N,82
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,8,13,Vereador,120000002319,10610,VALTEIR PEREIRA DOS SANTOS,VALTEIR,#NULO#,12,APTO,2,DEFERIDO,Coligação,10,PRB,Partido Republicano Brasileiro,120000000167,JUNTOS POR CAMPO GRANDE III,SD / PSL / PRB,5,SUPLENTE,N,111
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,35,13,Vereador,120000002319,10610,VALTEIR PEREIRA DOS SANTOS,VALTEIR,#NULO#,12,APTO,2,DEFERIDO,Coligação,10,PRB,Partido Republicano Brasileiro,120000000167,JUNTOS POR CAMPO GRANDE III,SD / PSL / PRB,5,SUPLENTE,N,40
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,36,13,Vereador,120000002319,10610,VALTEIR PEREIRA DOS SANTOS,VALTEIR,#NULO#,12,APTO,2,DEFERIDO,Coligação,10,PRB,Partido Republicano Brasileiro,120000000167,JUNTOS POR CAMPO GRANDE III,SD / PSL / PRB,5,SUPLENTE,N,146
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,54,13,Vereador,120000002319,10610,VALTEIR PEREIRA DOS SANTOS,VALTEIR,#NULO#,12,APTO,2,DEFERIDO,Coligação,10,PRB,Partido Republicano Brasileiro,120000000167,JUNTOS POR CAMPO GRANDE III,SD / PSL / PRB,5,SUPLENTE,N,28
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,54,13,Vereador,120000006635,90123,VALTER FRANCISCO DE OLIVEIRA,VALTER OLIVEIRA,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,90,PROS,Partido Republicano da Ordem Social,120000000449,PARTIDO ISOLADO,PROS,4,NÃO ELEITO,N,83
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,36,13,Vereador,120000006635,90123,VALTER FRANCISCO DE OLIVEIRA,VALTER OLIVEIRA,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,90,PROS,Partido Republicano da Ordem Social,120000000449,PARTIDO ISOLADO,PROS,4,NÃO ELEITO,N,40
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,44,13,Vereador,120000006635,90123,VALTER FRANCISCO DE OLIVEIRA,VALTER OLIVEIRA,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,90,PROS,Partido Republicano da Ordem Social,120000000449,PARTIDO ISOLADO,PROS,4,NÃO ELEITO,N,28
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,35,13,Vereador,120000006635,90123,VALTER FRANCISCO DE OLIVEIRA,VALTER OLIVEIRA,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,90,PROS,Partido Republicano da Ordem Social,120000000449,PARTIDO ISOLADO,PROS,4,NÃO ELEITO,N,87
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,53,13,Vereador,120000006635,90123,VALTER FRANCISCO DE OLIVEIRA,VALTER OLIVEIRA,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,90,PROS,Partido Republicano da Ordem Social,120000000449,PARTIDO ISOLADO,PROS,4,NÃO ELEITO,N,39
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,8,13,Vereador,120000006635,90123,VALTER FRANCISCO DE OLIVEIRA,VALTER OLIVEIRA,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,90,PROS,Partido Republicano da Ordem Social,120000000449,PARTIDO ISOLADO,PROS,4,NÃO ELEITO,N,30
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,35,13,Vereador,120000005014,43737,VANDERLEI ALBINO BASSOTTO,VANDERLEI BASSOTTO,#NULO#,12,APTO,2,DEFERIDO,Coligação,43,PV,Partido Verde,120000000339,TRABALHO EXPERIENCIA E POLITICA LIMPA,PV / REDE,5,SUPLENTE,N,48
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,36,13,Vereador,120000005014,43737,VANDERLEI ALBINO BASSOTTO,VANDERLEI BASSOTTO,#NULO#,12,APTO,2,DEFERIDO,Coligação,43,PV,Partido Verde,120000000339,TRABALHO EXPERIENCIA E POLITICA LIMPA,PV / REDE,5,SUPLENTE,N,31
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,54,13,Vereador,120000005014,43737,VANDERLEI ALBINO BASSOTTO,VANDERLEI BASSOTTO,#NULO#,12,APTO,2,DEFERIDO,Coligação,43,PV,Partido Verde,120000000339,TRABALHO EXPERIENCIA E POLITICA LIMPA,PV / REDE,5,SUPLENTE,N,15
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,44,13,Vereador,120000005014,43737,VANDERLEI ALBINO BASSOTTO,VANDERLEI BASSOTTO,#NULO#,12,APTO,2,DEFERIDO,Coligação,43,PV,Partido Verde,120000000339,TRABALHO EXPERIENCIA E POLITICA LIMPA,PV / REDE,5,SUPLENTE,N,14
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,8,13,Vereador,120000005014,43737,VANDERLEI ALBINO BASSOTTO,VANDERLEI BASSOTTO,#NULO#,12,APTO,2,DEFERIDO,Coligação,43,PV,Partido Verde,120000000339,TRABALHO EXPERIENCIA E POLITICA LIMPA,PV / REDE,5,SUPLENTE,N,53
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,53,13,Vereador,120000005014,43737,VANDERLEI ALBINO BASSOTTO,VANDERLEI BASSOTTO,#NULO#,12,APTO,2,DEFERIDO,Coligação,43,PV,Partido Verde,120000000339,TRABALHO EXPERIENCIA E POLITICA LIMPA,PV / REDE,5,SUPLENTE,N,35
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,36,13,Vereador,120000007204,15123,VANDERLEI DA SILVA MATOS,VANDERLEI CABELUDO,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,15,PMDB,Partido do Movimento Democrático Brasileiro,120000000479,PARTIDO ISOLADO,PMDB,5,SUPLENTE,N,229
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,44,13,Vereador,120000007204,15123,VANDERLEI DA SILVA MATOS,VANDERLEI CABELUDO,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,15,PMDB,Partido do Movimento Democrático Brasileiro,120000000479,PARTIDO ISOLADO,PMDB,5,SUPLENTE,N,216
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,35,13,Vereador,120000007204,15123,VANDERLEI DA SILVA MATOS,VANDERLEI CABELUDO,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,15,PMDB,Partido do Movimento Democrático Brasileiro,120000000479,PARTIDO ISOLADO,PMDB,5,SUPLENTE,N,273
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,8,13,Vereador,120000007204,15123,VANDERLEI DA SILVA MATOS,VANDERLEI CABELUDO,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,15,PMDB,Partido do Movimento Democrático Brasileiro,120000000479,PARTIDO ISOLADO,PMDB,5,SUPLENTE,N,229
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,53,13,Vereador,120000007204,15123,VANDERLEI DA SILVA MATOS,VANDERLEI CABELUDO,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,15,PMDB,Partido do Movimento Democrático Brasileiro,120000000479,PARTIDO ISOLADO,PMDB,5,SUPLENTE,N,409
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,54,13,Vereador,120000007204,15123,VANDERLEI DA SILVA MATOS,VANDERLEI CABELUDO,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,15,PMDB,Partido do Movimento Democrático Brasileiro,120000000479,PARTIDO ISOLADO,PMDB,5,SUPLENTE,N,198
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,44,13,Vereador,120000006425,55123,VANDERLEI SANDIM BACARJI JÚNIOR,PROF. VANDERLEI SANDIM,#NULO#,12,APTO,2,DEFERIDO,Coligação,55,PSD,Partido Social Democrático,120000000432,SEMPRE COM A GENTE II,PSD / PPL,5,SUPLENTE,N,34
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,8,13,Vereador,120000006425,55123,VANDERLEI SANDIM BACARJI JÚNIOR,PROF. VANDERLEI SANDIM,#NULO#,12,APTO,2,DEFERIDO,Coligação,55,PSD,Partido Social Democrático,120000000432,SEMPRE COM A GENTE II,PSD / PPL,5,SUPLENTE,N,57
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,36,13,Vereador,120000006425,55123,VANDERLEI SANDIM BACARJI JÚNIOR,PROF. VANDERLEI SANDIM,#NULO#,12,APTO,2,DEFERIDO,Coligação,55,PSD,Partido Social Democrático,120000000432,SEMPRE COM A GENTE II,PSD / PPL,5,SUPLENTE,N,129
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,53,13,Vereador,120000006425,55123,VANDERLEI SANDIM BACARJI JÚNIOR,PROF. VANDERLEI SANDIM,#NULO#,12,APTO,2,DEFERIDO,Coligação,55,PSD,Partido Social Democrático,120000000432,SEMPRE COM A GENTE II,PSD / PPL,5,SUPLENTE,N,81
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,35,13,Vereador,120000006425,55123,VANDERLEI SANDIM BACARJI JÚNIOR,PROF. VANDERLEI SANDIM,#NULO#,12,APTO,2,DEFERIDO,Coligação,55,PSD,Partido Social Democrático,120000000432,SEMPRE COM A GENTE II,PSD / PPL,5,SUPLENTE,N,45
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,54,13,Vereador,120000006425,55123,VANDERLEI SANDIM BACARJI JÚNIOR,PROF. VANDERLEI SANDIM,#NULO#,12,APTO,2,DEFERIDO,Coligação,55,PSD,Partido Social Democrático,120000000432,SEMPRE COM A GENTE II,PSD / PPL,5,SUPLENTE,N,35
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,8,13,Vereador,120000006426,55655,VANDERLEY PINHEIRO DE LIMA,DELEI PINHEIRO,#NULO#,3,INAPTO,14,INDEFERIDO,Coligação,55,PSD,Partido Social Democrático,120000000432,SEMPRE COM A GENTE II,PSD / PPL,4,NÃO ELEITO,N,0
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,54,13,Vereador,120000006426,55655,VANDERLEY PINHEIRO DE LIMA,DELEI PINHEIRO,#NULO#,3,INAPTO,14,INDEFERIDO,Coligação,55,PSD,Partido Social Democrático,120000000432,SEMPRE COM A GENTE II,PSD / PPL,4,NÃO ELEITO,N,0
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,44,13,Vereador,120000006426,55655,VANDERLEY PINHEIRO DE LIMA,DELEI PINHEIRO,#NULO#,3,INAPTO,14,INDEFERIDO,Coligação,55,PSD,Partido Social Democrático,120000000432,SEMPRE COM A GENTE II,PSD / PPL,4,NÃO ELEITO,N,0
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,53,13,Vereador,120000006426,55655,VANDERLEY PINHEIRO DE LIMA,DELEI PINHEIRO,#NULO#,3,INAPTO,14,INDEFERIDO,Coligação,55,PSD,Partido Social Democrático,120000000432,SEMPRE COM A GENTE II,PSD / PPL,4,NÃO ELEITO,N,0
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,35,13,Vereador,120000006426,55655,VANDERLEY PINHEIRO DE LIMA,DELEI PINHEIRO,#NULO#,3,INAPTO,14,INDEFERIDO,Coligação,55,PSD,Partido Social Democrático,120000000432,SEMPRE COM A GENTE II,PSD / PPL,4,NÃO ELEITO,N,0
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,36,13,Vereador,120000006426,55655,VANDERLEY PINHEIRO DE LIMA,DELEI PINHEIRO,#NULO#,3,INAPTO,14,INDEFERIDO,Coligação,55,PSD,Partido Social Democrático,120000000432,SEMPRE COM A GENTE II,PSD / PPL,4,NÃO ELEITO,N,0
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,53,13,Vereador,120000007127,33001,VANDERLI RAITER MAXIMO,VANDERLI RAITER MAXIMO,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,33,PMN,Partido da Mobilização Nacional,120000000476,PARTIDO ISOLADO,PMN,5,SUPLENTE,N,16
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,35,13,Vereador,120000007127,33001,VANDERLI RAITER MAXIMO,VANDERLI RAITER MAXIMO,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,33,PMN,Partido da Mobilização Nacional,120000000476,PARTIDO ISOLADO,PMN,5,SUPLENTE,N,11
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,54,13,Vereador,120000007127,33001,VANDERLI RAITER MAXIMO,VANDERLI RAITER MAXIMO,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,33,PMN,Partido da Mobilização Nacional,120000000476,PARTIDO ISOLADO,PMN,5,SUPLENTE,N,22
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,36,13,Vereador,120000007127,33001,VANDERLI RAITER MAXIMO,VANDERLI RAITER MAXIMO,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,33,PMN,Partido da Mobilização Nacional,120000000476,PARTIDO ISOLADO,PMN,5,SUPLENTE,N,15
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,44,13,Vereador,120000007127,33001,VANDERLI RAITER MAXIMO,VANDERLI RAITER MAXIMO,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,33,PMN,Partido da Mobilização Nacional,120000000476,PARTIDO ISOLADO,PMN,5,SUPLENTE,N,23
27/09/2020,01:07:02,2016,2,Eleição Ordinária,1,220,ELEIÇÕES MUNICIPAIS 2016,02/10/2016,M,MS,90514,CAMPO GRANDE,90514,CAMPO GRANDE,8,13,Vereador,120000007127,33001,VANDERLI RAITER MAXIMO,VANDERLI RAITER MAXIMO,#NULO#,12,APTO,2,DEFERIDO,Partido isolado,33,PMN,Partido da Mobilização Nacional,120000000476,PARTIDO ISOLADO,PMN,5,SUPLENTE,N,7
